"Volume","Good Type","Business Type","Start Business ID","End Business ID","Distance","Price"
10,3,1,1,24,14312.4166666667,320
10,5,1,22,16,12645.4166666667,182
8,1,1,25,25,3251.83333333333,32
8,1,1,25,6,7694.08333333333,36
10,1,1,12,24,18633.0833333333,161.4
5,5,1,26,24,9233.75,56
8,1,1,1,1,1788.16666666667,33
18,5,1,20,26,7893.91666666667,120
8,5,1,22,20,10054,82
5,1,1,28,22,9496.33333333333,140
12,3,1,22,22,2317.5,85.6
5,1,1,19,3,10382.75,146
10,1,2,24,31,25153.25,19
12,3,1,23,23,11120.1666666667,142
11,4,1,1,3,16272.75,250
12,3,1,32,26,3011.58333333333,76
5,3,1,32,32,2039.5,35
8,1,1,22,19,15432.6666666667,118
8,1,1,24,32,3487.83333333333,44
12,3,1,32,22,18935.75,284
8,1,1,32,24,7499.91666666667,80
9,5,1,22,26,16481.3333333333,100
12,5,1,22,8,33845.8333333333,420
5,1,1,17,17,370.416666666667,17
8,1,1,22,19,15643.8333333333,120
16,1,1,25,25,937,34
2,1,1,26,3,12649.9166666667,67
14,1,1,25,12,5888.08333333333,68
8,1,1,27,32,5174.58333333333,54
12,3,1,30,30,248.666666666667,26
16,1,1,24,5,7405.25,90
5,1,1,27,32,4501.33333333333,52
12,5,1,7,25,9772.08333333333,152
12,3,1,32,31,23487.5833333333,340
1,5,1,25,5,19925.75,62.8
10,3,1,26,24,10033.0833333333,96
8,1,1,22,28,9204.83333333333,104
8,5,1,26,32,1716.25,26
8,3,1,25,10,2590.75,42.2
12,3,1,30,26,12342.4166666667,160
12,3,1,17,30,14085.1666666667,180
12,5,1,26,7,25935.4166666667,546
12,3,1,32,22,18151,380
12,3,1,1,32,11234.75,140
16,3,1,22,22,1167.91666666667,80
8,5,1,19,19,1188.5,28.6
1,1,1,1,22,8311.41666666667,44
8,3,2,24,22,21164.8333333333,120
12,5,1,22,22,4086,50
12,5,1,32,6,13858.0833333333,222
10,1,1,30,25,22623.25,280
5,1,1,17,3,5853.16666666667,36
5,1,1,22,3,14933.9166666667,86
5,1,1,7,7,7969.25,133.4
12,5,1,22,5,24708.75,244
8,1,1,6,6,3184.08333333333,85.4
1,5,1,26,31,26839.1666666667,104
5,1,1,17,1,11651.9166666667,62
8,1,1,28,17,4185.91666666667,54
4,1,1,10,17,7075.08333333333,44
8,1,1,22,26,13837.25,100
12,3,1,1,31,32377.4166666667,440
12,3,1,27,32,1661.5,48
12,1,1,22,5,24394.25,228
8,5,1,20,25,16527.5,166
6,5,1,5,19,14016.0833333333,74
10,1,1,19,19,2942.16666666667,71
8,1,1,27,32,5169.25,38
8,1,1,17,3,2701.33333333333,42
8,5,1,22,22,4100.83333333333,40
8,1,1,26,19,5299.58333333333,96
12,5,1,22,5,25086.25,258
0,3,2,25,11,23760.25,24
10,1,1,32,12,18126.5,280
8,1,1,25,25,3388.08333333333,54
5,1,1,22,17,12285.9166666667,86
5,1,1,17,17,1080.58333333333,16
1,1,1,1,1,742.833333333333,24
1,1,1,22,20,9935.83333333333,48
8,5,1,26,19,1813.66666666667,36
8,1,1,17,17,5203.16666666667,76
8,1,1,22,22,1644,32
8,3,1,32,20,8279.25,100
5,1,1,32,32,2146.08333333333,24
8,1,1,22,32,17498.3333333333,152
10,5,1,32,25,21640.25,320
8,1,1,28,28,239.666666666667,16
10,1,1,22,28,9734.16666666667,132
2,5,1,30,19,12820,124
8,1,1,22,7,18593.5,230
8,5,1,17,17,3443.41666666667,39.6
12,3,2,26,10,19165,110
12,1,1,32,22,16767.0833333333,260
12,5,1,22,15,35577.5,369.6
14,1,1,1,19,10227.5,94
10,1,1,22,3,17548.3333333333,196
8,5,1,22,22,2116.58333333333,29
5,1,1,22,26,16794.6666666667,76
10,3,1,1,3,16167.0833333333,130
2,1,1,27,26,5215.58333333333,40
10,1,1,9,11,7422.83333333333,562.4
16,5,1,11,11,3180,101
16,1,1,32,24,7810.33333333333,90
8,1,1,19,19,1788.5,27.6
8,1,1,1,22,7856.75,125
16,1,1,3,23,34652.0833333333,510
1,1,1,5,28,16194.3333333333,86
5,1,1,32,32,1819.33333333333,16
1,1,1,17,17,2812.5,32
1,1,1,17,28,2291.08333333333,26
12,3,1,32,7,26810.6666666667,400
12,5,1,22,15,35577.5,369.4
8,1,1,22,10,15432.4166666667,142
12,5,1,19,3,10717.8333333333,174
5,1,1,22,22,2444,26
8,1,1,24,24,2635,24
8,1,1,22,28,8044.08333333333,96
8,1,1,17,17,5203.16666666667,76
10,1,1,22,25,19016.6666666667,260
12,5,1,22,32,16061.5,158
5,1,1,22,11,21493.4166666667,112
12,3,1,26,28,11903.25,280
14,5,1,27,19,4613.16666666667,40
9,5,1,22,32,17519.5833333333,124
5,1,1,22,19,14271.3333333333,84
13,5,1,17,1,12392.5,190
0,3,2,30,12,15544.1666666667,100
8,1,1,25,7,9730.83333333333,124
4,5,1,22,32,16751.0833333333,67.6
14,1,1,22,22,2247.5,32
8,5,1,5,26,13561.0833333333,80
10,1,1,22,32,15060.8333333333,190
8,1,1,26,19,1839.66666666667,32
8,1,1,10,11,17602.6666666667,144
16,1,1,11,7,25068.1666666667,250
5,1,1,6,6,2656.83333333333,31.4
2,5,1,5,24,7306.33333333333,44
5,1,1,22,28,6693.16666666667,56
5,1,2,32,22,17524.5,58
12,5,1,25,16,6710,160
8,1,1,32,27,4647.75,60
8,1,1,22,32,15107.8333333333,114
12,5,1,5,24,5521.75,70
8,5,1,24,22,21789.1666666667,240
0,3,2,17,19,12654.3333333333,26.8
10,1,1,10,12,19557.5,221
12,3,1,25,1,22079.9166666667,250
5,3,1,32,30,11070.75,160
8,1,1,19,20,9353.66666666667,126
8,1,1,22,16,16741,144
8,1,2,25,28,13092.5,76
5,1,1,16,24,19007.8333333333,92
5,1,1,32,24,5446.33333333333,38
8,1,1,22,26,16253.5833333333,84
1,1,1,30,22,22790.0833333333,52
12,3,1,26,22,20014.9166666667,300
8,1,1,22,22,2076.83333333333,36
5,1,1,10,25,3352.25,30
8,5,1,32,19,2961.66666666667,32
14,5,1,22,32,16754.25,100
1,3,2,24,3,9904.25,20
8,5,1,17,17,1075.66666666667,18.6
8,3,1,32,26,3718.16666666667,36
14,5,1,22,26,17043.0833333333,83
8,1,3,27,10,13739.4166666667,230
5,1,1,22,22,4700.5,22
15,1,1,17,17,4756.16666666667,30
16,5,2,15,25,30296.5,52
12,5,1,5,31,13476.25,206
9,5,1,22,10,14958.9166666667,199
16,1,1,24,22,21748.0833333333,360
8,5,1,1,11,20477.0833333333,156
8,1,1,32,32,2574.5,28
10,1,1,9,11,7422.83333333333,152
5,1,1,20,32,6120.91666666667,48
12,3,1,32,7,24367.5,300
8,1,1,22,22,3574.58333333333,40
5,1,1,25,4,15044.8333333333,92
8,5,1,30,19,13012.25,106
16,1,1,32,1,9098.41666666667,156
12,3,1,22,22,5819.75,120
10,3,1,32,9,13876.75,540
15,5,1,1,26,10792.75,52
8,3,1,32,32,3235,18
10,1,1,16,24,25789.1666666667,184
1,1,1,22,26,16248.3333333333,68
8,1,1,32,17,8412.58333333333,98
5,1,1,9,32,11237.4166666667,94
1,3,1,25,11,17941.0833333333,60
8,1,1,28,28,80.8333333333333,13
8,5,1,32,30,10711.6666666667,104
16,1,1,31,11,16342,678.8
0,3,2,24,24,2032.66666666667,30.4
8,1,1,25,7,9431.5,136
8,1,1,19,26,3960.91666666667,36
10,5,3,3,31,20664.1666666667,260
8,2,1,32,19,3162.66666666667,35
14,1,1,8,15,5133.66666666667,62
5,1,1,1,32,14761,76
10,3,1,1,24,17554.75,184
8,3,1,32,19,2810.25,36
8,1,1,17,24,11077.4166666667,56
8,1,2,30,28,17073.4166666667,50
12,5,1,22,15,35577.5,369.4
8,5,1,1,1,730.666666666667,18
1,5,1,24,4,22801.6666666667,144
1,1,2,19,27,4657.41666666667,21
12,3,1,26,3,10080.4166666667,170
8,5,1,22,22,2116.58333333333,28
5,1,1,20,24,14059.25,112
10,1,1,12,1,27016.8333333333,331
1,1,1,22,30,24169.4166666667,108
0,3,2,25,1,23055.5,140
12,3,1,22,5,24267.8333333333,340
12,5,1,10,22,15637.25,190
8,1,1,30,6,11746.75,124
8,5,1,22,22,8230.58333333333,86
14,5,1,22,19,14218.0833333333,82
5,1,1,19,32,3111.25,34
8,1,1,19,26,2476.58333333333,32
8,5,1,24,17,9341.08333333333,133
10,1,1,3,5,7028.91666666667,78
1,5,1,22,4,7671.25,50
5,1,1,22,9,19365.9166666667,90
10,1,1,10,6,7793.83333333333,146
10,1,1,12,14,11907.0833333333,160
11,4,1,27,1,11592.5833333333,184
8,1,1,28,28,496.583333333333,16
1,1,1,25,25,5206,15
10,1,1,22,5,24303.25,164
8,5,1,19,26,5705.25,40
12,3,1,32,20,7173.41666666667,156
12,3,1,32,12,28619.1666666667,460
8,5,1,26,5,13321.25,48
10,1,1,24,7,25614.6666666667,500
14,5,1,32,32,2932.83333333333,32
8,5,1,22,22,282,11
5,1,1,22,22,2222.75,36
6,1,1,32,32,2858.91666666667,26
5,1,1,12,12,7856.66666666667,60
8,5,2,24,9,9221,22
8,1,1,22,10,15657.4166666667,164
12,3,1,30,30,248.666666666667,26
0,1,2,30,11,3367.75,68
8,1,2,19,15,29267.25,52
10,1,1,11,22,23771.4166666667,370
8,2,1,32,32,712.75,17
1,1,1,17,11,17028,74
12,5,1,25,3,13635.3333333333,140
12,3,1,26,32,3051.5,46
8,1,2,25,32,19030.5,56
1,1,1,17,16,10260.8333333333,50
1,1,1,19,19,2004.91666666667,16
8,3,1,26,32,716,20
12,5,1,24,1,17072.6666666667,220
14,1,1,26,19,1463.41666666667,24
16,1,1,21,30,11926.5833333333,630
1,3,1,19,26,2281.5,22
12,3,1,30,30,248.666666666667,26
5,1,1,19,26,1919,17
1,1,1,17,25,12203.25,64
10,1,1,5,21,5614,64
5,1,1,19,32,2392,26
8,1,1,32,32,4167.41666666667,38
10,1,1,13,13,257.666666666667,30
7,3,1,25,25,6545,80
0,1,2,1,3,17483.8333333333,28
12,3,1,23,22,52301.0833333333,592
1,1,1,1,1,844.75,12
8,5,1,1,24,19166.0833333333,126
10,1,1,24,11,4622.58333333333,37
8,5,1,22,26,16672.25,80
8,5,1,10,16,4121.25,80
1,5,1,22,11,24585.25,80
12,3,1,1,1,1067,48
8,1,1,22,24,18694.9166666667,138
8,3,1,26,19,1992.16666666667,36
8,1,1,6,13,8012.08333333333,58
8,1,1,28,32,14263.6666666667,76
10,1,1,6,30,8235.75,152
10,1,2,1,6,20244.6666666667,36
12,3,1,32,7,26810.6666666667,500
12,5,1,19,5,13771.3333333333,224
8,5,1,32,32,2388.5,26
10,1,1,32,32,3031.5,60
5,1,1,22,30,23329,144
2,5,1,17,10,7985.66666666667,100
8,1,1,25,25,4928.83333333333,126
12,3,1,10,3,13016.5,174
5,1,1,1,26,10614.1666666667,84
8,1,1,19,19,2415.16666666667,33
10,1,1,22,22,5221.83333333333,87
8,1,1,22,28,8547,110
12,3,1,26,24,9527.25,128.2
10,1,1,32,6,15065.5,198
5,1,1,17,17,2475.5,40
8,1,1,22,5,23259.4166666667,164
5,1,1,22,18,9487.91666666667,114
8,1,1,4,4,4536.08333333333,52.8
8,1,1,32,32,2144.41666666667,32
8,1,1,25,7,9442.16666666667,104
5,5,1,32,32,1570,17
1,5,1,26,22,16015.9166666667,64
12,3,1,19,32,3306.83333333333,50
12,3,1,22,20,11018.75,186
1,5,1,5,11,2896.25,22
12,3,1,23,25,31993.9166666667,340
8,3,2,24,12,17863.25,120
8,1,1,25,16,7465.75,114
5,5,1,7,16,5649.25,64
8,1,1,32,10,17515.25,220
1,5,1,22,4,7041.66666666667,40
12,3,1,19,25,24175.8333333333,350
8,5,1,26,17,9179.25,90
16,1,1,19,25,23097.3333333333,286
8,1,1,22,23,50328.6666666667,520
12,5,1,22,32,14776.4166666667,140
8,1,1,32,19,3138.58333333333,56
10,3,1,32,32,2906.75,52
8,1,1,32,9,13471.8333333333,140
1,5,1,17,17,1119,18
5,5,1,1,32,12869.25,82
5,1,1,19,26,2020.5,43
8,1,1,19,20,10178.8333333333,90
5,1,1,12,12,3000.08333333333,24
8,5,3,3,24,6796.58333333333,52
8,1,1,6,30,12468,84
8,1,1,6,6,3651.33333333333,65.4
5,3,2,24,22,23538.75,34
11,5,1,25,7,9730.83333333333,140
8,1,1,11,23,35854.75,370
8,3,1,10,10,754.083333333333,46
8,1,1,32,32,1489,40
1,1,2,3,22,19255.6666666667,49.8
8,1,1,22,22,4465.91666666667,64
4,1,1,22,19,14866.75,76
8,5,3,24,32,6418.25,70
8,1,1,22,10,16491.0833333333,156
5,5,1,11,19,13297.8333333333,120
1,1,1,22,22,5129.83333333333,40
12,1,1,10,26,19060.4166666667,175
8,5,1,17,17,1213.08333333333,18.6
1,1,1,3,17,5485.66666666667,34
8,1,1,22,24,20878.3333333333,184
1,5,1,24,1,18181,96
8,1,1,22,10,15432.4166666667,140
8,5,1,1,32,11837.1666666667,116
10,1,1,10,28,10047.8333333333,172.8
5,1,1,27,26,3785.58333333333,29
1,1,1,16,22,9749.83333333333,49
16,1,1,19,14,36573.75,44
8,5,1,22,28,7862.75,64
12,5,1,1,22,7352.33333333333,141
8,1,3,32,32,1005.75,16
12,5,1,32,7,25273.3333333333,464
8,5,1,22,22,4699.91666666667,48
10,1,1,11,24,8004.08333333333,96
12,5,1,10,19,18206,172.8
9,1,1,26,32,6814.25,74
12,3,1,10,19,19847.9166666667,194
1,1,1,19,9,14777.6666666667,20
12,3,2,23,32,40116.9166666667,54.8
1,5,1,32,32,6299.66666666667,20
15,1,1,9,20,14529,48
1,5,1,5,16,22133.1666666667,113.8
8,5,1,22,22,1122.83333333333,24
12,3,1,24,6,9929.41666666667,190
8,5,1,7,7,5758.66666666667,124
8,1,1,27,27,1641.33333333333,26
8,1,1,19,26,2139.5,32
2,2,2,25,21,28796.6666666667,130
5,1,1,26,4,17207.3333333333,114
8,1,1,4,4,5586.25,68.6
16,1,2,24,21,12778,74
8,1,1,25,25,1727.91666666667,40
10,5,1,3,9,4748,90
8,5,1,10,25,3532.75,31.8
12,3,1,32,19,3335.66666666667,76
16,1,1,21,9,6130.66666666667,88
8,1,1,25,11,16604,95
8,1,1,26,27,5174.08333333333,58
8,1,1,24,26,9542.16666666667,112
5,1,1,9,19,14404.75,140
12,5,1,11,7,26450.9166666667,370
8,1,1,22,8,33426.3333333333,224
8,1,1,22,17,11689.4166666667,102
12,5,1,3,22,16507.5,230
16,1,1,32,32,2867.91666666667,192
8,1,1,26,17,9004.5,36
8,5,1,32,25,22191.75,236
5,1,1,30,5,1746.41666666667,24
12,3,1,32,19,3335.66666666667,76
8,1,1,22,15,36552.5833333333,213
5,3,1,32,22,19490,148
9,5,1,22,10,14958.9166666667,166
17,1,1,22,1,11910.8333333333,182
5,5,1,22,22,2414,36
10,1,1,22,11,20921.75,188
16,5,1,10,22,17353.4166666667,160
8,5,1,11,17,9792.25,114
5,5,1,20,22,6814.83333333333,24
6,1,1,32,32,1162.5,25
8,1,1,25,25,3906.83333333333,100.8
1,5,1,16,22,14479.3333333333,70
8,1,1,7,7,1125.75,20
12,3,1,32,22,22535.8333333333,320
10,3,1,19,24,8896.33333333333,96
12,1,1,32,32,2410.16666666667,44
16,1,1,17,24,11709.4166666667,162
1,3,1,8,32,13499.0833333333,70
12,3,1,1,32,13362.9166666667,130
10,1,1,19,13,25269.6666666667,196
5,1,1,27,3,4812.5,44
1,5,1,22,22,1207.58333333333,19
16,1,1,6,12,18671.8333333333,274
12,3,1,25,18,18937.9166666667,406
12,3,1,25,6,9646,144
12,3,1,32,4,22134.75,300
8,1,1,7,7,5550.83333333333,156
10,1,1,24,21,12106.1666666667,90
12,5,1,1,32,12598.75,210
5,5,1,8,8,3469,36
5,5,1,9,22,22084.4166666667,42
8,1,1,19,28,9893.75,122
12,5,1,19,22,14166,220
8,1,1,22,25,19940.1666666667,184
5,1,1,28,28,4262.83333333333,98
12,3,1,24,20,13601.8333333333,286
8,5,1,19,22,11583.4166666667,154
8,1,3,27,27,1540.08333333333,28
5,1,1,22,17,11805.4166666667,66
8,3,1,27,19,5567.75,63.6
5,1,1,32,32,851.416666666667,12
8,5,3,27,27,1540.08333333333,28
10,5,1,24,20,13322.1666666667,83.8
12,3,2,32,14,22494.5833333333,22
1,5,1,16,18,11543.3333333333,80
12,3,1,16,7,8533.33333333333,220
10,1,1,10,23,33392.5,460
5,1,1,22,28,9024.25,70
8,5,1,7,7,6960.41666666667,136
12,3,1,25,5,22024.3333333333,182
8,3,1,32,32,2292.75,41
8,1,1,4,4,4536.08333333333,52.8
8,1,1,22,32,16288,90
8,5,1,20,17,5418.16666666667,54
8,1,2,25,3,14213,50
10,1,1,32,32,1926.66666666667,52
14,5,1,18,32,21003.1666666667,190
8,5,1,32,5,13230.5833333333,110
5,5,2,30,5,2334.08333333333,16
8,1,1,19,17,8975.66666666667,108
8,5,1,4,22,6266.75,52
14,5,1,1,22,7038.25,52
8,1,1,7,7,3572.08333333333,68
6,2,1,32,32,1714.83333333333,14
4,5,1,22,22,5203.33333333333,30
10,1,1,32,27,3503.91666666667,72
10,1,1,16,28,8826,120
10,3,1,16,1,17118.9166666667,180
12,3,1,6,14,16452.8333333333,264
8,5,1,22,22,2116.58333333333,30
14,5,1,26,24,10328.8333333333,60
5,1,1,20,27,5601.66666666667,42
1,1,1,22,1,9085.75,60
7,3,1,32,32,1852.91666666667,18
5,1,1,3,5,8065.83333333333,50
16,3,1,32,26,1546.41666666667,28
4,5,1,22,11,21180,90
8,3,1,26,19,5732.66666666667,84
4,2,1,32,27,4637.66666666667,30
5,3,1,32,32,1042,18
8,1,1,1,1,745.833333333333,22
8,1,1,19,19,1764.25,27.6
5,1,1,22,22,1365.16666666667,27
5,1,1,17,17,1002,18
8,1,1,22,4,9112.58333333333,150
1,5,1,5,26,13743.75,50
10,1,1,5,9,5921.25,54
14,1,1,19,1,8156.91666666667,78
12,3,1,32,22,16123.9166666667,245
8,1,1,25,10,5231.58333333333,85
8,5,1,32,32,2388.5,28
9,5,1,32,10,18347.5,322
5,1,1,19,5,15795.1666666667,84
8,1,1,22,1,8240.5,84
12,5,1,24,22,19980.4166666667,240
1,1,1,17,26,10835.5,32
10,1,1,5,21,7852.08333333333,76
5,1,1,28,19,11128.1666666667,44
12,3,1,32,22,16123.9166666667,245
14,5,1,22,22,1257.41666666667,25
10,3,1,32,32,2358.08333333333,40
8,1,1,22,32,17271.1666666667,144
12,3,1,17,22,16395,264
5,1,1,6,32,13215.4166666667,110
16,1,1,32,7,25082.0833333333,404
8,1,1,32,19,6182.16666666667,76
8,1,1,22,26,16248.3333333333,98
8,1,1,24,9,9515.41666666667,96
10,3,1,32,32,1760.16666666667,34
5,5,1,22,22,1054.66666666667,19
8,1,1,17,28,4417.66666666667,90
5,1,1,28,32,14263.6666666667,60
10,1,1,10,12,17258.0833333333,204.6
8,1,1,19,32,4964.75,44
10,2,1,32,32,2464,40
5,1,1,22,32,15882.0833333333,90
12,3,2,23,6,27300.5,120
8,5,1,1,1,5354.16666666667,58
5,5,2,6,24,10498.5833333333,20
1,1,1,1,7,32306.5,159
10,3,1,32,32,3157.91666666667,48
5,5,2,22,6,19695.75,46
12,3,1,1,25,22288.4166666667,400
10,1,1,22,5,25726.0833333333,210
1,5,1,9,27,11889.8333333333,38
8,1,1,4,4,2376.08333333333,30
5,1,1,5,19,14750.6666666667,76
0,1,2,10,1,19899.5,193.4
8,5,1,26,20,8165.08333333333,87
8,1,1,1,4,12829.9166666667,182
5,3,1,32,32,1042,13
4,1,1,22,22,362.583333333333,14
8,1,1,6,6,3316.66666666667,69.8
10,1,1,32,19,3187.83333333333,62
10,2,1,32,11,11289.5,86
14,1,1,10,24,19012.1666666667,147
8,1,1,32,24,7676.33333333333,62
8,1,1,17,3,4835.75,56
8,1,1,19,19,3607,49
1,5,1,11,6,11728.3333333333,76
8,5,1,22,26,16272.9166666667,84
1,5,1,22,28,9410.33333333333,50
14,1,1,22,5,23745.4166666667,124
5,1,1,22,5,24568.5833333333,100
12,3,1,11,23,36889.6666666667,570
1,5,1,32,3,7236.58333333333,60
12,5,1,7,7,5550.83333333333,163
8,1,1,25,16,7465.75,114
10,1,1,22,22,2658.08333333333,93.2
12,3,1,17,21,17072.5,248
8,1,1,22,3,15263.3333333333,110
9,2,1,8,28,27660.9166666667,141
5,1,1,6,12,4718.33333333333,50
8,5,1,1,1,730.666666666667,25
8,1,1,28,6,11615.3333333333,84
5,3,1,6,12,7419.83333333333,42
10,1,1,32,4,22634.8333333333,384
8,1,1,22,22,715.25,26
10,1,1,22,17,10740.5,200
12,1,1,15,25,30540.3333333333,390
10,1,1,24,24,774.166666666667,35
12,3,1,32,17,6646.41666666667,100
5,5,1,22,32,16160,70
12,3,1,26,3,10080.4166666667,170
5,1,1,1,22,8113.91666666667,64
12,3,1,19,26,3960.91666666667,46
5,1,1,22,17,11948.75,66
12,3,1,8,19,19609.9166666667,240
1,5,1,20,20,2203.5,18
8,1,1,25,25,7073.91666666667,110
8,1,3,20,20,4303.25,50
8,1,1,32,26,2409.83333333333,62.2
12,3,1,19,25,22220.5833333333,378.8
1,5,1,5,15,10739.75,60
8,3,2,32,27,3970.91666666667,44
10,3,1,1,3,18255.9166666667,410
8,1,1,10,25,11255.1666666667,24
10,1,1,13,13,257.666666666667,30
8,1,1,26,32,1352.16666666667,34
8,5,1,1,22,7819.5,78
5,1,1,32,22,16191.1666666667,130
5,1,1,28,28,1052,20
12,3,1,10,23,35776.9166666667,650
10,3,1,22,22,413.833333333333,34.6
5,1,1,1,22,7196,76
12,3,1,1,31,38925.6666666667,498
10,1,1,24,11,4845.83333333333,58
4,1,1,22,22,1793.75,22
17,5,1,19,7,23783.75,360
5,1,1,22,20,9723.25,100
12,1,1,28,22,9169.91666666667,110
12,5,1,19,5,14698.75,199
8,1,1,24,24,3864.33333333333,52
12,3,1,22,25,20139.6666666667,300
16,1,1,28,14,19599.6666666667,256
5,1,1,22,21,27903.5833333333,160
5,1,1,31,5,17728.9166666667,82
8,5,1,22,19,11484.75,91.8
18,5,1,22,19,14179.9166666667,208
8,5,1,22,11,25350.25,124
1,5,1,27,26,7232.33333333333,36
12,3,1,32,15,22182.1666666667,310
8,5,3,24,24,2187.91666666667,26
10,1,1,6,30,8487.16666666667,118.4
12,3,1,32,21,21687.25,240
8,1,1,22,22,8897,74
5,1,1,32,19,2840.75,26
4,1,2,24,12,25116,33
8,1,1,22,32,17945.4166666667,112
16,1,2,13,8,16540.5,80
10,3,1,19,32,2941.08333333333,42
8,5,1,20,19,5518.08333333333,54
16,3,1,32,22,16094.75,166
8,5,1,24,5,4571.83333333333,45.4
8,1,1,25,25,1161,24
0,1,2,27,32,4564.75,18
12,3,1,22,22,812.916666666667,40
10,1,1,26,19,1839.66666666667,34
1,5,1,25,25,2493.33333333333,22
12,5,1,1,17,11170.75,156
10,1,1,32,9,16180.6666666667,184
8,1,2,25,11,17328.75,50
14,5,1,32,27,4464.83333333333,45.8
14,5,1,1,26,10898.25,72
10,1,1,10,12,18186.6666666667,210.2
8,1,1,22,22,2224.41666666667,30
8,1,1,26,19,1582.66666666667,40
8,1,1,1,17,14157,106
5,1,1,3,11,6558.91666666667,32
8,1,1,24,26,10584.9166666667,90
5,1,1,26,10,19097.8333333333,150
5,3,1,32,32,1709.16666666667,18
12,5,1,24,22,20133.5,230
5,1,1,26,32,1651.91666666667,18
14,5,1,32,30,10543.6666666667,82
6,1,1,24,6,15434.6666666667,60
8,5,1,22,22,452.416666666667,16
12,5,1,1,22,8097,144
8,1,1,32,26,1434.5,20
5,1,1,22,22,694.5,16
16,3,1,19,7,25064.6666666667,176
1,3,1,32,32,2181.66666666667,14
16,3,1,4,19,20426.1666666667,168
12,5,1,3,25,13090.25,296
5,1,1,10,16,7422.5,92
1,5,1,26,11,12131.8333333333,51.6
8,1,1,27,30,11075,109
8,1,1,3,6,4375.16666666667,64
8,1,3,27,5,11894.6666666667,100
5,5,1,22,22,5093,48
12,3,1,22,5,24643.8333333333,336
16,3,1,19,19,2758.75,74
12,3,1,25,5,20316.6666666667,192
10,1,1,32,17,10006.6666666667,150
10,3,1,20,32,6508.58333333333,80
1,1,1,1,24,16785.0833333333,86
8,1,1,32,22,16616.25,142
8,4,1,22,3,18031.3333333333,130
1,5,1,22,4,6852.16666666667,42
12,3,1,22,32,17344.75,250
1,5,1,5,21,7142.08333333333,40
16,1,1,22,1,7401.16666666667,118
8,3,1,32,22,17982.5,200
10,5,1,6,25,8953.08333333333,126
12,1,1,22,31,40889.6666666667,618
8,1,1,32,32,2862.5,35
16,3,1,22,32,16113.0833333333,166
11,4,3,6,10,7308,146
10,3,1,24,32,5343.41666666667,110
5,1,1,12,12,3000.08333333333,30
12,3,1,1,11,18810.75,200
12,3,1,8,32,17402.4166666667,200
5,5,1,22,1,2766.75,36
10,1,1,24,24,3592.41666666667,52
8,1,1,32,6,13849.5,130
5,1,1,28,10,9678.25,143
8,1,1,6,6,4703.91666666667,84
12,3,1,25,24,19961.5,160
1,1,1,17,17,1701.66666666667,20
8,1,1,22,3,18276.8333333333,130
12,3,1,24,25,20710.5833333333,340
12,5,1,26,30,12411.3333333333,220
8,1,1,6,6,3651.33333333333,65.4
1,5,1,22,22,2002.66666666667,18
11,5,1,22,26,13859.5833333333,190
8,1,1,28,28,1546.25,36
5,1,1,3,9,1704.5,26
4,2,1,32,32,1274.33333333333,14
5,3,1,32,19,1520.5,22
17,5,1,22,5,23532.3333333333,220
10,3,1,32,32,2866.16666666667,50
12,3,2,25,3,14571.1666666667,168
8,1,1,22,19,12909.75,144
10,1,1,24,8,10599.4166666667,172
1,1,1,1,1,854.25,20
12,5,2,1,24,20879.3333333333,18
14,1,1,22,17,10035.25,98
8,1,1,19,3,10899.75,66
8,1,1,24,24,2099.16666666667,30
3,1,1,26,22,15613.75,166
12,4,1,5,8,7533.83333333333,140
16,5,1,24,32,9008.41666666667,104
5,1,1,3,9,4978.08333333333,36
10,1,1,22,3,15302.4166666667,144
8,1,1,32,17,6607.66666666667,96
8,5,1,22,22,4266.08333333333,39
5,1,1,9,11,4857.5,36
8,1,1,22,17,11039.3333333333,84
10,1,1,28,28,4040.83333333333,90
8,1,1,24,32,6446.33333333333,76
1,1,1,16,16,3447.91666666667,32
10,1,1,10,12,11468,135.2
5,1,1,22,4,6188.33333333333,66
8,1,1,20,20,3161.08333333333,46
1,5,1,32,26,2957.25,22
1,3,1,32,32,5481.91666666667,32
8,5,2,22,5,23883.5833333333,56
6,1,1,32,32,0,12
6,2,1,32,32,1253.33333333333,11
12,3,1,19,27,7234.08333333333,90
5,1,1,32,5,13285.25,92
5,1,1,3,32,6044,66
8,1,1,24,5,4571.83333333333,47.6
12,5,1,23,32,43567.8333333333,344.8
11,4,1,22,9,21287.8333333333,330
12,3,1,22,17,9024.91666666667,186
14,5,1,22,11,26174.75,142
10,1,1,32,16,16257,310
14,1,1,19,25,21167.5,152
5,1,1,25,25,3162.75,30
12,3,1,22,18,2044.33333333333,270
10,3,1,32,32,1929.25,36
10,5,2,24,3,8510.25,80
8,5,1,10,25,3556.25,38
1,5,1,5,15,10480.25,53.8
8,1,1,22,4,5843.33333333333,75
5,1,1,25,16,7319.33333333333,68
8,5,1,32,32,2410.16666666667,31
1,1,1,22,20,6232.08333333333,68
8,5,1,24,26,8724.91666666667,80
8,1,1,1,1,2878.91666666667,38
8,1,1,32,32,2862.5,35
14,5,1,22,26,16146.75,84
12,5,1,22,10,14880.5833333333,396
8,1,2,19,21,22023.75,70
1,5,1,22,6,19626.1666666667,84
11,5,1,3,25,13090.25,220
8,1,1,6,6,4703.91666666667,93
1,5,1,26,1,11125.25,66
